provider,scenario_id,perturbation_family,lambda,sample_size,reference_n,median_rho,mean_rho,sd_rho,median_mmd2,exceedance_rate,relative_deviation_vs_reference,exceedance_agreement_vs_reference
gemini,CR04,context_removal,1.0,3,30,2.0550012254744585,2.062444154473572,0.23379410423406782,0.9486210734205067,1.0,0.8229801058361301,1.0
gemini,CR04,context_removal,1.0,5,30,2.6993304025578766,2.7219590725673286,0.2818832452102641,0.7711728257691619,1.0,0.7674769356578905,1.0
gemini,CR04,context_removal,1.0,7,30,3.446106569452639,3.472870393294204,0.32063282694487955,0.7049340364922125,1.0,0.7031488776552536,1.0
gemini,CR04,context_removal,1.0,10,30,4.563081631929554,4.586457846023136,0.39145825773109894,0.6480188678711636,1.0,0.6069315105353413,1.0
gemini,CR04,context_removal,1.0,15,30,6.256030156531779,6.29205502841685,0.44245524128086977,0.6039506077005867,1.0,0.4610992039970453,1.0
gemini,CR04,context_removal,1.0,20,30,8.33193555951306,8.334622204244523,0.4493487641580515,0.5855675843525369,1.0,0.2822786027367668,1.0
gemini,CR04,context_removal,1.0,25,30,10.388190143896074,10.4126868317859,0.48088399591178344,0.5713019274001383,1.0,0.1051507429626621,1.0
gemini,CR04,context_removal,1.0,30,30,11.60887161966166,11.640356503786634,0.3883969273025572,0.5621917512660788,1.0,0.0,1.0
gemini,CR04,surface,0.25,3,30,1.042631448776755,1.0791044656519693,0.26777012494582353,0.48129516997841637,0.566,0.7886347209554975,0.566
gemini,CR04,surface,0.25,5,30,1.3207138558533802,1.3593114056433715,0.3245329532930885,0.3773152909646818,0.888,0.7322610467889675,0.888
gemini,CR04,surface,0.25,7,30,1.5929912314641008,1.6360632618597222,0.3645435356374703,0.32586158212485367,0.987,0.6770641854809913,0.987
gemini,CR04,surface,0.25,10,30,2.038520416277085,2.0789207096735645,0.4102552049658069,0.28949727373812706,1.0,0.5867452136324554,1.0
gemini,CR04,surface,0.25,15,30,2.7647878437171722,2.8120321839778906,0.45064316936906257,0.2669097265512356,1.0,0.4395141689119966,1.0
gemini,CR04,surface,0.25,20,30,3.6236594553884798,3.631851470609716,0.4717269224336431,0.2546704182541794,1.0,0.26540121837967734,1.0
gemini,CR04,surface,0.25,25,30,4.479226887224625,4.497251956411699,0.440902503726004,0.24633655319041015,1.0,0.09195810079138794,1.0
gemini,CR04,surface,0.25,30,30,4.932841635532916,4.968481818954389,0.37554278308989986,0.2388865144396612,1.0,0.0,1.0
gemini,CR04,surface,0.5,3,30,1.4930493855972402,1.5021183369601467,0.2406367468407819,0.6892152147053237,0.993,0.8185806302535182,0.993
gemini,CR04,surface,0.5,5,30,1.9099008407936957,1.940851897893618,0.30250947559636293,0.5456403658248327,1.0,0.7679293061853638,1.0
gemini,CR04,surface,0.5,7,30,2.4733716420946923,2.4934716220860356,0.36101901383470186,0.5059518097503646,1.0,0.6994623695731629,1.0
gemini,CR04,surface,0.5,10,30,3.269195254394671,3.2749307300750696,0.41318387372768534,0.46426962708242886,1.0,0.6027624080276328,1.0
gemini,CR04,surface,0.5,15,30,4.457969270332487,4.485663033709646,0.459099357694412,0.4303676904621024,1.0,0.45831532220256266,1.0
gemini,CR04,surface,0.5,20,30,5.873563121502481,5.911006672620363,0.5142254788064466,0.4127934192521958,1.0,0.28630751939734933,1.0
gemini,CR04,surface,0.5,25,30,7.344904685282516,7.379612471986569,0.5096646742118084,0.4039354444949007,1.0,0.10752585165231278,1.0
gemini,CR04,surface,0.5,30,30,8.229823461980112,8.252573594959038,0.441286449240551,0.39855198819367327,1.0,0.0,1.0
gemini,CR04,surface,0.75,3,30,2.309157107027829,2.321605068400874,0.2955446361557155,1.0659434487974992,1.0,0.8621798249021128,1.0
gemini,CR04,surface,0.75,5,30,3.367098728477477,3.3675974537650943,0.3799084123955628,0.961947836627626,1.0,0.7990374345174226,1.0
gemini,CR04,surface,0.75,7,30,4.430236674470402,4.456270797326355,0.4625446375830254,0.9062472557389022,1.0,0.7355849057033287,1.0
gemini,CR04,surface,0.75,10,30,6.146434903017749,6.169467978142726,0.5475037897387803,0.8728762947011106,1.0,0.6331550018907126,1.0
gemini,CR04,surface,0.75,15,30,8.699323538512532,8.727370297409543,0.6033998260242042,0.8398235951888946,1.0,0.48078790756071343,1.0
gemini,CR04,surface,0.75,20,30,11.72756984091638,11.778885274197563,0.6494786971300421,0.8242124165531126,1.0,0.30004947518353603,1.0
gemini,CR04,surface,0.75,25,30,14.854686467728495,14.90416306140076,0.674204144834546,0.8169383590773579,1.0,0.11341004742563687,1.0
gemini,CR04,surface,0.75,30,30,16.754855414947365,16.784993713501578,0.6123088448248858,0.8114002649478632,1.0,0.0,1.0
gemini,CR04,surface,1.0,3,30,2.745014863138809,2.755926255541764,0.20363766424455834,1.2671422837836879,1.0,0.8660440881822883,1.0
gemini,CR04,surface,1.0,5,30,4.004539463952963,4.012237457637767,0.26504598399075174,1.1440585455542496,1.0,0.8045796609310734,1.0
gemini,CR04,surface,1.0,7,30,5.345170078600267,5.371524497569625,0.29070876762903386,1.0934056284404376,1.0,0.7391572842411087,1.0
gemini,CR04,surface,1.0,10,30,7.40098314963184,7.425560355657994,0.3597938724426508,1.051038992640144,1.0,0.6388342156286825,1.0
gemini,CR04,surface,1.0,15,30,10.580330236193145,10.59997516785649,0.40610451436575834,1.021414014309073,1.0,0.48368302002520414,1.0
gemini,CR04,surface,1.0,20,30,14.347501424226271,14.374469108193855,0.444593425732643,1.0083409419659217,1.0,0.2998461824754938,1.0
gemini,CR04,surface,1.0,25,30,18.144954594859087,18.187449879925982,0.4355051626914852,0.997887734921951,1.0,0.11453159314918615,1.0
gemini,CR04,surface,1.0,30,30,20.491927723759204,20.512583806506292,0.36096407793136787,0.9923783388495995,1.0,0.0,1.0
gemini,CR05,semantic,0.25,3,30,0.6846649994585283,0.7118429312047189,0.1735229735896502,0.28394669402348316,0.052,0.4083790422985331,0.057
gemini,CR05,semantic,0.25,5,30,0.7047517916120523,0.7318443547081042,0.1661411705815676,0.18012981703668418,0.074,0.3910219885271025,0.079
gemini,CR05,semantic,0.25,7,30,0.7476015123564943,0.7723472356468958,0.16678569843820118,0.13443890606457165,0.095,0.35399542393841166,0.1
gemini,CR05,semantic,0.25,10,30,0.7933235711247355,0.8132537690115521,0.15728156016690623,0.10016762822808356,0.124,0.31448686395952796,0.129
gemini,CR05,semantic,0.25,15,30,0.8667386087127829,0.8811132688677739,0.14694789616793455,0.07410455498167667,0.187,0.2510487228512784,0.188
gemini,CR05,semantic,0.25,20,30,0.9470571161923729,0.9574958934865399,0.12411391102070508,0.06105967983395966,0.313,0.18164527393274524,0.312
gemini,CR05,semantic,0.25,25,30,1.075973738146641,1.089202646934613,0.11245570706580729,0.053217189298468415,0.791,0.07024805718507961,0.788
gemini,CR05,semantic,0.25,30,30,1.1572696851689483,1.1628868299675363,0.0746135429675227,0.048017248924361655,0.995,0.0,1.0
gemini,CR05,semantic,0.5,3,30,1.6706225089036277,1.6947308804051244,0.32416535343822966,0.692846485127119,0.997,0.843396160265023,0.997
gemini,CR05,semantic,0.5,5,30,2.2490040618626237,2.283804460724994,0.381681848140277,0.5748303090530886,1.0,0.78917878228614,1.0
gemini,CR05,semantic,0.5,7,30,2.963624966088103,2.997648287759259,0.446605111133131,0.5329396634988987,1.0,0.7221903531466121,1.0
gemini,CR05,semantic,0.5,10,30,3.9381299327608246,3.9593756296056215,0.5102268221646108,0.4972411628453309,1.0,0.6308404408783358,1.0
gemini,CR05,semantic,0.5,15,30,5.503618551738375,5.549809032782269,0.5448568158751221,0.47054925148790966,1.0,0.484091832208995,1.0
gemini,CR05,semantic,0.5,20,30,7.0960613666771835,7.109251688822813,0.5558706578119349,0.4575048618751179,1.0,0.33481654228041985,1.0
gemini,CR05,semantic,0.5,25,30,9.087655319827109,9.117755502365126,0.5514362547843128,0.4494714473863505,1.0,0.1481248997375909,1.0
gemini,CR05,semantic,0.5,30,30,10.667825972408131,10.685136797555868,0.4806662117109894,0.44262773125704963,1.0,0.0,1.0
gemini,CR05,semantic,0.75,3,30,1.318591978186404,1.3368150014190983,0.24310590553642542,0.5468511363484603,0.937,0.8097068632508915,0.937
gemini,CR05,semantic,0.75,5,30,1.6804111666063608,1.7127338365858422,0.28673143541131024,0.4295017899774692,1.0,0.7574907801565979,1.0
gemini,CR05,semantic,0.75,7,30,2.0919966303296595,2.1322350484959287,0.3289129567467553,0.3761973910215651,1.0,0.6980926568341982,1.0
gemini,CR05,semantic,0.75,10,30,2.70754812103904,2.7431181987258815,0.3725657483924244,0.3418638793416643,1.0,0.6092590935064538,1.0
gemini,CR05,semantic,0.75,15,30,3.7074694774978227,3.7445269228396074,0.41111881137296197,0.31698181317450475,1.0,0.46495503692886525,1.0
gemini,CR05,semantic,0.75,20,30,4.652282449898635,4.696495190685316,0.3950618775444346,0.29994693248285403,1.0,0.3286039691734818,1.0
gemini,CR05,semantic,0.75,25,30,5.919875821492161,5.93955087585702,0.3920990818310367,0.29279446239870854,1.0,0.14567071704291956,1.0
gemini,CR05,semantic,0.75,30,30,6.929267133395873,6.944621503607783,0.3352459539241558,0.2875080450751577,1.0,0.0,1.0
gemini,CR05,semantic,1.0,3,30,1.4033197647860063,1.4227967291241388,0.24250567326559508,0.5819897441579889,0.966,0.8243671738005824,0.966
gemini,CR05,semantic,1.0,5,30,1.8307672758097868,1.8482968933379085,0.2852313860121875,0.4679318000370529,1.0,0.7708698766792372,1.0
gemini,CR05,semantic,1.0,7,30,2.3599319457066685,2.3671769757173937,0.32165121655447243,0.4243793838345685,1.0,0.7046421438196182,1.0
gemini,CR05,semantic,1.0,10,30,3.0653641959522737,3.0920462856097504,0.35729507100332886,0.3870429070051514,1.0,0.6163535991045485,1.0
gemini,CR05,semantic,1.0,15,30,4.20987901019786,4.230299932508589,0.3615943116036565,0.3599369030540025,1.0,0.47311156938532295,1.0
gemini,CR05,semantic,1.0,20,30,5.362173370121441,5.367095207502085,0.343657970501407,0.3457157795404742,1.0,0.328895888736167,1.0
gemini,CR05,semantic,1.0,25,30,6.799900642254126,6.822123719925199,0.29436315834795773,0.33632010416252045,1.0,0.14895678259299344,1.0
gemini,CR05,semantic,1.0,30,30,7.9900767706866205,7.995631210095804,0.15646980116775216,0.33152298910068567,1.0,0.0,1.0
gemini,CR05,context_removal,0.25,3,30,1.3439732956356867,1.378573565994205,0.3175203659675748,0.55737736623517,0.903,0.8207871658733406,0.903
gemini,CR05,context_removal,0.25,5,30,1.7406438426280821,1.7750452260334375,0.3607358958764492,0.44489685678049906,0.999,0.7678929207481386,0.999
gemini,CR05,context_removal,0.25,7,30,2.209040866173855,2.2596182689679005,0.43926959954058603,0.3972450999520334,1.0,0.7054342704470362,1.0
gemini,CR05,context_removal,0.25,10,30,2.8917951929062475,2.9219500663848637,0.46899773546599,0.3651275171165283,1.0,0.6143920315102299,1.0
gemini,CR05,context_removal,0.25,15,30,3.942810557472571,3.9723739924912107,0.5195039810358496,0.33710304214148973,1.0,0.4742438285613725,1.0
gemini,CR05,context_removal,0.25,20,30,5.056731486044889,5.076153367718755,0.5163392497046004,0.3260230035391931,1.0,0.32570744971314347,1.0
gemini,CR05,context_removal,0.25,25,30,6.396705168203329,6.428942845658918,0.5545637175173994,0.3163782328081076,1.0,0.14702794617348017,1.0
gemini,CR05,context_removal,0.25,30,30,7.499313886670795,7.517670518113164,0.4862263838165313,0.3111603339074968,1.0,0.0,1.0
gemini,CR05,context_removal,0.5,3,30,1.5333434609853027,1.544795418954633,0.2229875960790824,0.6359136320589363,0.999,0.8423575360012148,0.999
gemini,CR05,context_removal,0.5,5,30,2.0857513693752816,2.1015821483225254,0.2820749051345859,0.5331040190620748,1.0,0.7855646868928662,1.0
gemini,CR05,context_removal,0.5,7,30,2.697736577655446,2.7192631337571567,0.3207237852407174,0.48512576333237134,1.0,0.7226467180106031,1.0
gemini,CR05,context_removal,0.5,10,30,3.5799978180322194,3.597410923428456,0.373694187817892,0.45202223096131666,1.0,0.6319417720135417,1.0
gemini,CR05,context_removal,0.5,15,30,5.0242574783028395,5.040964785116017,0.40891018578259974,0.42956476243274333,1.0,0.4834579800307544,1.0
gemini,CR05,context_removal,0.5,20,30,6.442737049178579,6.472720141545888,0.4133783920969772,0.41538303735983506,1.0,0.3376246293337743,1.0
gemini,CR05,context_removal,0.5,25,30,8.276133551870007,8.310576908134552,0.4260572366248928,0.4093339365772205,1.0,0.14913382507175227,1.0
gemini,CR05,context_removal,0.5,30,30,9.726715899322148,9.728686842913577,0.38269034170374405,0.40357934242968935,1.0,0.0,1.0
gemini,CR05,context_removal,0.75,3,30,2.2704616473853845,2.271316663873845,0.17507209336307955,0.9416138975879422,1.0,0.8504080093868294,1.0
gemini,CR05,context_removal,0.75,5,30,3.1267899444499214,3.1398192357654917,0.21305118525988068,0.7991864757343544,1.0,0.7939878294979561,1.0
gemini,CR05,context_removal,0.75,7,30,4.133375526604301,4.14773692491055,0.2629803285885262,0.7432923488867629,1.0,0.7276677746622392,1.0
gemini,CR05,context_removal,0.75,10,30,5.520959383873426,5.533171319918733,0.28522410995853714,0.6970943851348521,1.0,0.6362452079826278,1.0
gemini,CR05,context_removal,0.75,15,30,7.788000340281496,7.794192939527099,0.31761727474719215,0.665859687813853,1.0,0.4868785935493008,1.0
gemini,CR05,context_removal,0.75,20,30,10.03190660569552,10.0478629758313,0.3211328804966207,0.646787817751352,1.0,0.3390362349790952,1.0
gemini,CR05,context_removal,0.75,25,30,12.88023470088631,12.884212174688535,0.3105504451271775,0.6370507606128494,1.0,0.15137084535681986,1.0
gemini,CR05,context_removal,0.75,30,30,15.177695263488813,15.19116025815283,0.23034041392221008,0.6297505075134253,1.0,0.0,1.0
gemini,CR05,context_removal,1.0,3,30,2.0627208030931454,2.0626106833905107,0.26720821029621933,0.8554588787143633,1.0,0.822465417696582,1.0
gemini,CR05,context_removal,1.0,5,30,2.6470629441850346,2.6708261087153753,0.30634460574412553,0.676571481613361,1.0,0.7721721653158092,1.0
gemini,CR05,context_removal,1.0,7,30,3.402202259119492,3.422808995893778,0.35867755126930906,0.6118076841293667,1.0,0.7071787145992875,1.0
gemini,CR05,context_removal,1.0,10,30,4.452344204333512,4.483391624060503,0.4116316894821904,0.5621675382351894,1.0,0.6167949305586652,1.0
gemini,CR05,context_removal,1.0,15,30,6.096998033732853,6.118384111617404,0.42936462132573344,0.5212821045146865,1.0,0.47524260307048205,1.0
gemini,CR05,context_removal,1.0,20,30,7.795885061656353,7.796260164037655,0.4020169432342823,0.5026246440139672,1.0,0.329022524022065,1.0
gemini,CR05,context_removal,1.0,25,30,9.931197748757118,9.940603924887274,0.36808877965600606,0.49119268604686145,1.0,0.14524009189496478,1.0
gemini,CR05,context_removal,1.0,30,30,11.618698601311499,11.62524561673689,0.25330869278170187,0.48208118649099496,1.0,0.0,1.0
gemini,CR05,surface,0.25,3,30,1.0135680500722697,1.0247442859208593,0.20255006110629228,0.4203505323237746,0.522,0.7803572440102094,0.522
gemini,CR05,surface,0.25,5,30,1.26520346494504,1.2784542138624886,0.23751313799456084,0.3233774945551079,0.886,0.7258272141583916,0.886
gemini,CR05,surface,0.25,7,30,1.525927570186264,1.5462454705759898,0.26530984430409793,0.2744029136899179,0.994,0.6693276421522778,0.994
gemini,CR05,surface,0.25,10,30,1.8956124529255465,1.9187860830258097,0.29274462357354836,0.23934622688693152,1.0,0.5892159945062919,1.0
gemini,CR05,surface,0.25,15,30,2.5368394386940634,2.5456392414448703,0.29445679680029463,0.21689510052353744,1.0,0.4502604874150996,1.0
gemini,CR05,surface,0.25,20,30,3.1442456567126444,3.1755199517043207,0.29205312073921447,0.20271917061356481,1.0,0.3186340261020934,1.0
gemini,CR05,surface,0.25,25,30,3.9451983600048477,3.97416989692422,0.27704972914150555,0.1951277810051637,1.0,0.14506555267198795,1.0
gemini,CR05,surface,0.25,30,30,4.614620889747815,4.622368083160688,0.20829833998941338,0.19146911285612023,1.0,0.0,1.0
gemini,CR05,surface,0.5,3,30,1.1591893227055825,1.1873794373142614,0.2029530445829371,0.4807431023783595,0.835,0.8107327253148957,0.835
gemini,CR05,surface,0.5,5,30,1.4960492861740062,1.5340557770018253,0.2500638272088662,0.38238013355023753,1.0,0.7557317293711248,1.0
gemini,CR05,surface,0.5,7,30,1.8644134253177853,1.902875188924018,0.2843993826405832,0.33527179548066716,1.0,0.6955868718039926,1.0
gemini,CR05,surface,0.5,10,30,2.4019209014144822,2.445074046707554,0.3336736693672065,0.3032743872024951,1.0,0.6078250427990085,1.0
gemini,CR05,surface,0.5,15,30,3.269508985492257,3.297993384890772,0.37184890549105,0.279536997594144,1.0,0.466169120848822,1.0
gemini,CR05,surface,0.5,20,30,4.113290936172204,4.157216824026355,0.4010380231593509,0.26519649483905716,1.0,0.328400158432114,1.0
gemini,CR05,surface,0.5,25,30,5.234838536848255,5.260848936264787,0.4060369811078721,0.25891281867365035,1.0,0.14527885662946802,1.0
gemini,CR05,surface,0.5,30,30,6.124615703555714,6.1627631581129405,0.40466371247609534,0.25412157647658046,1.0,0.0,1.0
gemini,CR05,surface,0.75,3,30,2.638662897434825,2.66730695212155,0.2058240251178491,1.0943156243733574,1.0,0.8736124105073405,1.0
gemini,CR05,surface,0.75,5,30,3.862122761009187,3.9012284275025966,0.2642890898950012,0.9871325970275139,1.0,0.8150107061560553,1.0
gemini,CR05,surface,0.75,7,30,5.294036375715615,5.318217204074586,0.31824626635997155,0.9520104591199257,1.0,0.7464244118247855,1.0
gemini,CR05,surface,0.75,10,30,7.266698884259638,7.281207427172767,0.3792987694252241,0.9175171629553184,1.0,0.6519371396613735,1.0
gemini,CR05,surface,0.75,15,30,10.413155956571048,10.429608460035597,0.4155534067417028,0.8903056588912197,1.0,0.5012270488808622,1.0
gemini,CR05,surface,0.75,20,30,13.623809099592627,13.6402643330094,0.4095369590863191,0.8783687990061392,1.0,0.3474420724679929,1.0
gemini,CR05,surface,0.75,25,30,17.6067040389677,17.620403345990837,0.3880802710729642,0.8708198616239411,1.0,0.1566679909892652,1.0
gemini,CR05,surface,0.75,30,30,20.877547455623237,20.898360628022164,0.3068569166199959,0.8662478642223166,1.0,0.0,1.0
gemini,CR05,surface,1.0,3,30,1.7553379986408912,1.7279709152801122,0.27894169812927344,0.7279799931383363,0.998,0.860511653395317,0.998
gemini,CR05,surface,1.0,5,30,2.5202927614553126,2.4879768148476358,0.3874334402267354,0.644169875696789,1.0,0.7997243433872289,1.0
gemini,CR05,surface,1.0,7,30,3.3129368822521563,3.3199254976494474,0.4508949854600199,0.5957553629166137,1.0,0.7367366920394648,1.0
gemini,CR05,surface,1.0,10,30,4.48910833632743,4.508167030676484,0.5178531278652779,0.5668094977580533,1.0,0.6432719510154487,1.0
gemini,CR05,surface,1.0,15,30,6.352511864914218,6.376522743374384,0.5604544153211016,0.543128066562551,1.0,0.4951961516758604,1.0
gemini,CR05,surface,1.0,20,30,8.252470648933848,8.278113042010522,0.5383883210158016,0.5320621185857768,1.0,0.34421548037201966,1.0
gemini,CR05,surface,1.0,25,30,10.64800928983842,10.687093657660899,0.4883322876851393,0.526645870563017,1.0,0.15385343926875023,1.0
gemini,CR05,surface,1.0,30,30,12.58411932873223,12.607080205486461,0.30008998796793757,0.5221382691048302,1.0,0.0,1.0
gemini,EX01,semantic,0.25,3,30,0.5946029996235827,0.656897116537374,0.2371699571180354,0.2585510342184112,0.102,0.5400403537858722,0.146
gemini,EX01,semantic,0.25,5,30,0.6452433662600714,0.7060078358258229,0.24867352753497107,0.16950526728909865,0.115,0.5008671152771217,0.167
gemini,EX01,semantic,0.25,7,30,0.6578026615755832,0.7194341455075617,0.24983841815399938,0.12366755110872574,0.121,0.49115177742366556,0.167
gemini,EX01,semantic,0.25,10,30,0.7401516326928569,0.7922225896865842,0.25253811654189623,0.09892245400125188,0.162,0.4274501081667378,0.194
gemini,EX01,semantic,0.25,15,30,0.8714504110045638,0.9204643188549777,0.26598554960950976,0.07574678912434807,0.308,0.3258829454399578,0.322
gemini,EX01,semantic,0.25,20,30,1.0386260033342207,1.0841766909259658,0.276612929448913,0.06503076755165094,0.57,0.1965630019612594,0.56
gemini,EX01,semantic,0.25,25,30,1.0861420332051326,1.1267079907126754,0.25274254500609467,0.05884480662906666,0.648,0.1598066177809571,0.638
gemini,EX01,semantic,0.25,30,30,1.2927286219947511,1.3254827466627042,0.23967276750956876,0.05440267202948956,0.944,0.0,1.0
gemini,EX01,semantic,0.5,3,30,0.7093856715432618,0.746146741110387,0.20853156174625903,0.30846194713673314,0.108,0.6335800664436856,0.108
gemini,EX01,semantic,0.5,5,30,0.7793407518395535,0.8269030874180446,0.22218190516615963,0.20473261618408567,0.186,0.5974460748755592,0.186
gemini,EX01,semantic,0.5,7,30,0.8589208951036016,0.9125073475030008,0.2472367981979514,0.16147797796858276,0.272,0.5563404366072,0.272
gemini,EX01,semantic,0.5,10,30,0.9684143614785562,1.0263202140872563,0.2445046209497881,0.12943013417261184,0.441,0.4997836293817602,0.441
gemini,EX01,semantic,0.5,15,30,1.1961066365736042,1.2460601707114691,0.2548016755417142,0.10396602724225412,0.872,0.38217343275894117,0.872
gemini,EX01,semantic,0.5,20,30,1.4854695555207333,1.5335253496265917,0.2574126161483152,0.09300867209179398,1.0,0.23270841564969422,1.0
gemini,EX01,semantic,0.5,25,30,1.581134389660567,1.625142359632076,0.23456206547964195,0.08566241298993282,1.0,0.18329453040313276,1.0
gemini,EX01,semantic,0.5,30,30,1.935990939843991,1.9677010151280505,0.2208383008649562,0.08147346501068153,1.0,0.0,1.0
gemini,EX01,semantic,0.75,3,30,1.1272680885364006,1.1804425763108901,0.32760065244563924,0.4901696263170658,0.677,0.8133291777572019,0.677
gemini,EX01,semantic,0.75,5,30,1.4494515459520354,1.4946227935966812,0.39969601075159783,0.38077055040992003,0.91,0.7599769614384642,0.91
gemini,EX01,semantic,0.75,7,30,1.7739518534487295,1.8389372795207057,0.45110708092592483,0.3335047033335577,0.991,0.706241084556598,0.991
gemini,EX01,semantic,0.75,10,30,2.291917968889048,2.336125961799688,0.5160950373113996,0.3063185161494511,0.999,0.6204680890762685,0.999
gemini,EX01,semantic,0.75,15,30,3.1886326167504073,3.2325340755006056,0.5748135450029499,0.27715711573030216,1.0,0.47197594037118623,1.0
gemini,EX01,semantic,0.75,20,30,4.303001243120528,4.334234848586373,0.5925834194347608,0.26942082397083034,1.0,0.28744121444261606,1.0
gemini,EX01,semantic,0.75,25,30,4.7817690974228375,4.7977745140830566,0.4667958617671923,0.25906582130179895,1.0,0.20815928502858533,1.0
gemini,EX01,semantic,0.75,30,30,6.038801752692723,6.056696701034893,0.37845175663096314,0.25413450712951174,1.0,0.0,1.0
gemini,EX01,semantic,1.0,3,30,0.8110523066316901,0.8588275217028857,0.23430380124414288,0.35266961790909634,0.206,0.7719172066057561,0.206
gemini,EX01,semantic,1.0,5,30,0.9788628665817906,1.041825088069686,0.25920909728647396,0.2571470246971018,0.454,0.7247257974185652,0.454
gemini,EX01,semantic,1.0,7,30,1.1750241029632902,1.2481963105376452,0.2860918022837666,0.22090569375189517,0.869,0.6695616577154542,0.869
gemini,EX01,semantic,1.0,10,30,1.4272306600201854,1.4999119197631403,0.29428771693427813,0.19075166908888141,0.999,0.5986365452713763,0.999
gemini,EX01,semantic,1.0,15,30,1.9862864311530002,2.032700025455022,0.3111979703940606,0.17264874460000945,1.0,0.44141980240469225,1.0
gemini,EX01,semantic,1.0,20,30,2.552566719283382,2.605896344924219,0.3174287205181156,0.15982208460881564,1.0,0.28217139277095027,1.0
gemini,EX01,semantic,1.0,25,30,2.838634557912025,2.8847969193278904,0.2973347473338635,0.15379102966671732,1.0,0.20172386651256768,1.0
gemini,EX01,semantic,1.0,30,30,3.5559556885546235,3.57981411533143,0.25263631223008404,0.149647410743738,1.0,0.0,1.0
gemini,EX01,context_removal,0.25,3,30,0.6709933317749122,0.712074377673427,0.20798825037777233,0.2917678181810175,0.094,0.6392412177564091,0.094
gemini,EX01,context_removal,0.25,5,30,0.7659279850140341,0.8008464630208377,0.22191090514729936,0.2012090857694705,0.168,0.5881997121654832,0.168
gemini,EX01,context_removal,0.25,7,30,0.8439462231174695,0.8789777795024158,0.2363119091199053,0.1586627248214676,0.252,0.5462532974425013,0.252
gemini,EX01,context_removal,0.25,10,30,0.9371242144746452,0.9740763465663529,0.23829045003415567,0.12524815579012105,0.382,0.49615625906359406,0.382
gemini,EX01,context_removal,0.25,15,30,1.1798740379705555,1.2081742991618616,0.24773842174370128,0.10255508382218281,0.793,0.3656420995821876,0.793
gemini,EX01,context_removal,0.25,20,30,1.4475266882199165,1.4757821702968346,0.25196648096815855,0.09063298173187473,0.994,0.2217389643411654,0.994
gemini,EX01,context_removal,0.25,25,30,1.5284522030976202,1.5438958535801208,0.20745908339916616,0.08280820701473002,1.0,0.17822945565127957,1.0
gemini,EX01,context_removal,0.25,30,30,1.8599500962996522,1.869467486631886,0.16447891985060709,0.0782733926971243,1.0,0.0,1.0
gemini,EX01,context_removal,0.5,3,30,0.950119983562447,1.0093031512128239,0.3054345312739882,0.4131403718736093,0.427,0.8157627892795636,0.427
gemini,EX01,context_removal,0.5,5,30,1.2501033009785465,1.3210921407243312,0.36357477844355046,0.32840181744068503,0.829,0.7575931995229315,0.829
gemini,EX01,context_removal,0.5,7,30,1.502793308821535,1.583665638232314,0.3803561079281331,0.28252662869954653,0.982,0.7085942277853187,0.982
gemini,EX01,context_removal,0.5,10,30,1.9472820817894334,2.0251038969191986,0.4570651901992913,0.260257376535726,1.0,0.6224036695980193,1.0
gemini,EX01,context_removal,0.5,15,30,2.7477636312134375,2.807829282230317,0.5102642332364763,0.23883662192223942,1.0,0.46718276018604643,1.0
gemini,EX01,context_removal,0.5,20,30,3.6400215087186356,3.698408246293968,0.5026690195961764,0.22791013498274515,1.0,0.2941655566339961,1.0
gemini,EX01,context_removal,0.5,25,30,4.07811525361172,4.120566310400669,0.4496160320388761,0.22094339061869828,1.0,0.20921505460314666,1.0
gemini,EX01,context_removal,0.5,30,30,5.15704715593078,5.178174366296405,0.4109016434086668,0.21702710088664945,1.0,0.0,1.0
gemini,EX01,context_removal,0.75,3,30,1.9047065016164213,1.9070168518307387,0.29323113782304455,0.8282229255271418,1.0,0.873786258179635,1.0
gemini,EX01,context_removal,0.75,5,30,2.840048701664996,2.8337590363248135,0.38819772729096896,0.7460800675566319,1.0,0.8118066099501374,1.0
gemini,EX01,context_removal,0.75,7,30,3.745770515600599,3.760168511858038,0.4655242710634722,0.7042085624434171,1.0,0.751789731187909,1.0
gemini,EX01,context_removal,0.75,10,30,5.076317826146864,5.080940469739907,0.4986534660472095,0.6784580273446912,1.0,0.6636221554535104,1.0
gemini,EX01,context_removal,0.75,15,30,7.571100103100711,7.577588727111789,0.5942780549405919,0.6580827958848666,1.0,0.49830754874940303,1.0
gemini,EX01,context_removal,0.75,20,30,10.254354646108517,10.289790246151458,0.6192719560556095,0.6420487752497457,1.0,0.3205039890712567,1.0
gemini,EX01,context_removal,0.75,25,30,11.769341197769052,11.813284148044845,0.5152387579296603,0.6376372387417101,1.0,0.22011470529953847,1.0
gemini,EX01,context_removal,0.75,30,30,15.091118242317188,15.102359335345655,0.4113966427501228,0.6350885578971598,1.0,0.0,1.0
gemini,EX01,context_removal,1.0,3,30,2.1197481412669603,2.1156879544328953,0.19981278604154526,0.9217294136660636,1.0,0.8701338230428658,1.0
gemini,EX01,context_removal,1.0,5,30,3.1150097988585657,3.1035786290466922,0.26095990954592957,0.8183122774653415,1.0,0.8091592081689545,1.0
gemini,EX01,context_removal,1.0,7,30,4.106362813761509,4.098569437668967,0.30435375950380295,0.7720002712142752,1.0,0.7484240559336398,1.0
