provider,scenario_id,perturbation_family,lambda,sample_size,reference_n,median_rho,mean_rho,sd_rho,median_mmd2,exceedance_rate,relative_deviation_vs_reference,exceedance_agreement_vs_reference,theta,rho_reconstruction_relative_error
openai,CP01,context_removal,0.25,30,30,2.1250438944199592,2.1425522552090004,0.2660200028530958,0.0838104951687614,1.0,0.0,1.0,0.0394394183521738,2.0897884086826304e-16
openai,CP01,context_removal,0.5,3,30,1.3908202034565074,1.4044737790772344,0.3098670387482935,0.550057352771309,0.907,0.8323725337451113,0.907,0.3954913448943941,1.5965011463969212e-16
openai,CP01,context_removal,0.5,5,30,1.835071352926453,1.8577323817648488,0.3591071978185057,0.4468283361265196,0.998,0.7788295276963085,0.998,0.2434937123365512,0.0
openai,CP01,context_removal,0.5,7,30,2.3092685969510702,2.32682748172052,0.4399176238430138,0.4022354948803685,1.0,0.7216772931203723,1.0,0.1741830705234724,1.9230730043113828e-16
openai,CP01,context_removal,0.5,10,30,3.10337956317516,3.1079888768414,0.4677052485134519,0.3769995315929642,1.0,0.6259677191132181,1.0,0.121480316512507,0.0
openai,CP01,context_removal,0.5,15,30,4.385368362623811,4.424047846944749,0.5559306656450126,0.348357413136841,1.0,0.4714570687181083,1.0,0.079436294589496,8.101289070902304e-16
openai,CP01,context_removal,0.5,20,30,5.713686645778323,5.738695205401082,0.5913006435066324,0.3374561659150026,1.0,0.3113625952327024,1.0,0.0590610208147027,6.217900803897773e-16
openai,CP01,context_removal,0.5,25,30,6.839603468828893,6.8683316490348725,0.5627372933249858,0.3311205773851827,1.0,0.1756623920053749,1.0,0.0484122477120561,3.8957452303248936e-16
openai,CP01,context_removal,0.5,30,30,8.297090175792986,8.313954746783448,0.5282848374924043,0.3272324105488111,1.0,0.0,1.0,0.0394394183521738,6.422818609044985e-16
openai,CP01,context_removal,0.75,3,30,2.910745322636364,2.9236445992225337,0.2131558463958249,1.151174582294523,1.0,0.866575488685757,1.0,0.3954913448943941,3.0513779848512163e-16
openai,CP01,context_removal,0.75,5,30,4.190410322998358,4.204944473612173,0.2806125061343764,1.0203385657602768,1.0,0.8079174274698085,1.0,0.2434937123365512,0.0
openai,CP01,context_removal,0.75,7,30,5.557579333686195,5.566104938142941,0.3236284164486441,0.9680362330192556,1.0,0.7452483043018004,1.0,0.1741830705234724,3.1962779705783166e-16
openai,CP01,context_removal,0.75,10,30,7.61659387535836,7.639674025936887,0.3850501240633955,0.925266234725756,1.0,0.6508659456409258,1.0,0.121480316512507,1.1661097259939392e-16
openai,CP01,context_removal,0.75,15,30,11.260370776916451,11.286258294224709,0.4609935071004395,0.8944821302220882,1.0,0.4838402877629721,1.0,0.079436294589496,1.2620236932458734e-15
openai,CP01,context_removal,0.75,20,30,14.862162780720086,14.878056062653728,0.4708940526328421,0.8777745053436093,1.0,0.3187391591187866,1.0,0.0590610208147027,7.171325730752833e-16
